simulator,variant,neurons,in_degree,synapses,repeat,phase,seconds,host_rss_mb,gpu_mb
sna,columnar,12500,1000,12512500,0,model_load.bookkeeping,0.010452032089233398,8862.1,0.0
sna,columnar,12500,1000,12512500,0,model_load.other,0.4563107490539551,8862.1,0.0
sna,columnar,12500,1000,12512500,0,model_load.total,46.64526677131653,8862.1,0.0
sna,columnar,12500,1000,12512500,0,setup.analysis,0.37306952476501465,8862.1,0.0
sna,columnar,12500,1000,12512500,0,setup.sort_by_breed,0.8755607604980469,8862.1,0.0
sna,columnar,12500,1000,12512500,0,setup.tensors,3.0040740966796875e-05,8862.1,0.0
sna,columnar,12500,1000,12512500,0,setup.codegen,0.03542757034301758,8862.1,0.0
sna,columnar,12500,1000,12512500,0,setup.jit,0.004335165023803711,8862.1,0.0
sna,columnar,12500,1000,12512500,0,setup.snn_pre_super,6.4373016357421875e-06,8862.1,0.0
sna,columnar,12500,1000,12512500,0,setup.snn_shrink_buffers,0.6004693508148193,8862.1,0.0
sna,columnar,12500,1000,12512500,0,setup.sagesim_total,1.754060983657837,8862.1,0.0
sna,columnar,12500,1000,12512500,0,setup.other,0.4678182601928711,8862.1,0.0
sna,columnar,12500,1000,12512500,0,setup.total,2.356717109680176,8862.1,0.0
sna,columnar,12500,1000,12512500,0,inject_drive,0.12838053703308105,8862.1,0.0
sna,columnar,12500,1000,12512500,0,first_tick.total,41.31706523895264,9894.3,4290.0
sna,columnar,12500,1000,12512500,0,first_tick.neighbor,8.58306884765625e-06,9894.3,4290.0
sna,columnar,12500,1000,12512500,0,first_tick.ghost_topo,17.640002489089966,9894.3,4290.0
sna,columnar,12500,1000,12512500,0,first_tick.gpu_build,22.436344861984253,9894.3,4290.0
sna,columnar,12500,1000,12512500,0,first_tick.comm_init,2.86102294921875e-06,9894.3,4290.0
sna,columnar,12500,1000,12512500,0,first_tick.gpu_build.breed_ranges,0.2276625633239746,9894.3,4290.0
sna,columnar,12500,1000,12512500,0,first_tick.gpu_build.id_hashmap,4.162646532058716,9894.3,4290.0
sna,columnar,12500,1000,12512500,0,first_tick.gpu_build.id_cpu_dict,1.5376627445220947,9894.3,4290.0
sna,columnar,12500,1000,12512500,0,first_tick.gpu_build.id_gpu_upload,0.26164937019348145,9894.3,4290.0
sna,columnar,12500,1000,12512500,0,first_tick.gpu_build.id_global_data,0.002678394317626953,9894.3,4290.0
sna,columnar,12500,1000,12512500,0,first_tick.gpu_build.id_gpu_hashmap,2.360637903213501,9894.3,4290.0
sna,columnar,12500,1000,12512500,0,first_tick.gpu_build.combined_data,2.126239061355591,9894.3,4290.0
sna,columnar,12500,1000,12512500,0,first_tick.gpu_build.mpi_sync,1.0251998901367188e-05,9894.3,4290.0
sna,columnar,12500,1000,12512500,0,first_tick.gpu_build.prop_tensors,15.836978197097778,9894.3,4290.0
sna,columnar,12500,1000,12512500,0,first_tick.gpu_build.write_bufs,0.00045490264892578125,9894.3,4290.0
sna,columnar,12500,1000,12512500,0,first_tick.prop_tensors.breed,0.38145169100607745,9894.3,50.1
sna,columnar,12500,1000,12512500,0,first_tick.prop_tensors.hyperparameters,0.8947930490030558,9894.3,450.9
sna,columnar,12500,1000,12512500,0,first_tick.prop_tensors.learning_hyperparameters,0.8038453659974039,9894.3,551.1
sna,columnar,12500,1000,12512500,0,first_tick.prop_tensors.internal_states,10.436082068998076,9894.3,150.3
sna,columnar,12500,1000,12512500,0,first_tick.prop_tensors.learning_internal_states,0.5540305289978278,9894.3,150.3
sna,columnar,12500,1000,12512500,0,first_tick.prop_tensors.synapse_delay_reg,0.569788824999705,9894.3,50.1
sna,columnar,12500,1000,12512500,0,first_tick.prop_tensors.input_spikes_tensor,0.5265892710012849,9894.3,100.2
sna,columnar,12500,1000,12512500,0,first_tick.prop_tensors.output_spikes_tensor,0.5622597149995272,9894.3,100.2
sna,columnar,12500,1000,12512500,0,first_tick.prop_tensors.internal_states_buffer,0.5775536629953422,9894.3,150.3
sna,columnar,12500,1000,12512500,0,first_tick.prop_tensors.learning_internal_states_buffer,0.5302411789962207,9894.3,150.3
sna,columnar,12500,1000,12512500,0,ticks_2_100,1.1785509586334229,9894.3,4290.0
sna,columnar,12500,1000,12512500,0,simulate_wall,42.5010027885437,9894.3,4290.0
sna,columnar,12500,1000,12512500,0,total,101.40593981742859,9894.3,4290.0
sna,columnar,12500,1000,12512500,0,gpu_pool_used,0.0,9894.3,2856.4
